"asin","fnsku","product_name","fulfillment_center","country_code","longest_side","median_side","shortest_side","measurement_units","weight","weight_units","item_volume","volume_units","product_size_tier","average_quantity_on_hand","average_quantity_pending_removal","estimated_total_item_volume","month_of_charge","storage_rate","currency","estimated_monthly_storage_fee","dangerous_goods_storage_type","eligible_for_inventory_discount","qualifies_for_inventory_discount","total_incentive_fee_amount","breakdown_incentive_fee_amount","average_quantity_customer_orders"
"B099RHR9PS","X0032LLH07","365Home Bamboo Silverware Organizer Flatware Utensil Caddy Bamboo Utensil Holder Wooden Cutlery Holder with Bamboo Tray for Kitchen Countertop Farmhouse (Forks, Knives, Chopsticks, Spoons)","CLT4","US","15.0","6.5","4.75","inches","2.05","pounds","0.268","cubic feet","Standard-Size","2.23","0.0","0.5879","2022-10","2.4","USD","1.411","--","N","N","0.0","--","0.03"
"B0B42L59Q7","X003A8B6O9","365Home Bowl Cozy Template 3 Sizes, Clear Acrylic Bowl Wrap, Sewing Pattern Templates for Quilting with Needle Set and Manual Instruction","CLT4","US","13.74","10.71","1.97","inches","0.93","pounds","0.1678","cubic feet","Standard-Size","13.55","0.0","2.2729","2022-10","2.4","USD","5.455","--","N","N","0.0","--","0.0"
"B0B42KWPRX","X003A8FB8B","365Home Bowl Cozy Template 3 Sizes, Clear Acrylic Bowl Wrap, Sewing Pattern Templates for Quilting with Needle Set and Manual Instruction","CLT4","US","11.77","11.46","2.05","inches","1.01","pounds","0.16","cubic feet","Standard-Size","30.03","0.0","4.8057","2022-10","2.4","USD","11.5337","--","N","N","0.0","--","0.0"
"B0B42LPW36","X003A8GAYF","365Home Bowl Cozy Pattern Template, Clear Acrylic Bowl Wrap, Sewing Templates for Quilting with Needle Set, Rotary Cutter and Manual Instruction","CLT4","US","7.09","7.01","0.43","inches","0.15","pounds","0.0124","cubic feet","Standard-Size","2.19","0.0","0.0271","2022-10","2.4","USD","0.0651","--","N","N","0.0","--","0.0"
"B0B42HXW3P","X003A8GAYP","365Home Bowl Cozy Template 3 Sizes, Clear Acrylic Bowl Wrap, Sewing Pattern Templates for Quilting with Needle Set and Manual Instruction","CLT4","US","11.89","11.57","0.63","inches","0.73","pounds","0.0502","cubic feet","Standard-Size","36.87","0.0","1.8395","2022-10","2.4","USD","4.4149","--","N","N","0.0","--","0.19"
"B0B42JF83D","X003A8K93X","365Home Bowl Cozy Pattern Template, Clear Acrylic Bowl Wrap, Sewing Templates for Quilting with Needle Set, Rotary Cutter and Manual Instruction","CLT4","US","8.94","8.7","0.59","inches","0.29","pounds","0.0266","cubic feet","Standard-Size","3.0","0.0","0.0797","2022-10","2.4","USD","0.1912","--","N","N","0.0","--","0.0"
"B0B4N9MBL7","X003AH7QGR","365Home 3-Pack Avocado Cutter Slicer and Pitter 3 in 1, Avocado Knife Cuber Peeler Dicer Tool and Melon Baller Scoop Set","CLT4","US","8.86","8.39","2.99","inches","0.55","pounds","0.1286","cubic feet","Standard-Size","0.94","0.16","0.0456","2022-10","2.4","USD","0.1095","--","N","N","0.12945416657706094","FBA_NEW_SELECTION:0.1295","0.0"
"B0B4MYLJRM","X003AH7TZ5","365Home 2-Pack Avocado Cutter Slicer Pitter Cuber Peeler Dicer and Windmill Watermelon Slicer Cutter Knife Corer Fruit Vegetable Tools","CLT4","US","12.0","8.0","1.3","inches","0.15","pounds","0.0722","cubic feet","Standard-Size","1.42","0.13","0.0652","2022-10","2.4","USD","0.1566","--","N","N","0.06709677419354838","FBA_NEW_SELECTION:0.0671","0.0"
"B0B4MMW3KV","X003AH7TZF","365Home 2-Pack Avocado Cutter Slicer and Pitter 3 in 1, Avocado Knife Cuber Peeler Dicer Tool","CLT4","US","9.65","4.37","3.54","inches","0.29","pounds","0.0864","cubic feet","Standard-Size","0.32","0.0","0.0056","2022-10","2.4","USD","0.0134","--","N","N","0.04681832392473119","FBA_NEW_SELECTION:0.0468","0.03"
"B0B4N4S5P9","X003AH7VKD","365Home 3-Pack Avocado Cutter Slicer Pitter Cuber Peeler Dicer, Windmill Watermelon Slicer Cutter Knife Corer Fruit Vegetable Tools and Melon Baller Scoop Set","CLT4","US","12.17","7.09","2.36","inches","0.75","pounds","0.1178","cubic feet","Standard-Size","0.71","0.06","0.0532","2022-10","2.4","USD","0.1277","--","N","N","0.05474013655913978","FBA_NEW_SELECTION:0.0547","0.0"
"B0B4NQCZQH","X003AHB1JP","365Home 2-Pack Avocado Cutter Slicer Pitter Cuber Peeler Dicer and Melon Baller Scoop Set","CLT4","US","9.65","4.02","2.83","inches","0.49","pounds","0.0635","cubic feet","Standard-Size","0.71","0.06","0.0287","2022-10","2.4","USD","0.0689","--","N","N","0.029511879032258062","FBA_NEW_SELECTION:0.0295","0.0"
"B0B4P42NPN","X003AHN8HX","365Home Avocado Cutter Slicer and Pitter 3 in 1, Avocado Knife Cuber Peeler Dicer Tool","CLT4","US","6.14","3.27","2.17","inches","0.07","pounds","0.0252","cubic feet","Standard-Size","0.55","0.0","0.0041","2022-10","2.4","USD","0.0098","--","N","N","0.021472091666666665","FBA_NEW_SELECTION:0.0215","0.03"
"B0BC8THTVM","X003DKUBPT","365Home 2-Pack Multifunctional Vegetable Chopper Dicing & Slitting, Veggie Chopper Dicer With Container, Cucumber Carrot Potato Onion Chopper Green Bean Frencher Cutter Slicer Tool","CLT4","US","6.1","4.37","4.25","inches","0.64","pounds","0.0656","cubic feet","Standard-Size","4.52","0.0","0.074","2022-10","2.4","USD","0.1777","--","N","N","0.5329608534946236","FBA_NEW_SELECTION:0.533","0.0"
"B0BC82PT7P","X003DKUC8F","365Home 3-Pack Multifunction Vegetable Bean Cutter Slicer Peeler Frencher Stringer, Veggie Green Onion Pepper Slicer Shredder, Cucumber Carrot Potato Onion Chopper Dicer Cutter Tool with Container.","CLT4","US","6.06","4.49","4.37","inches","0.73","pounds","0.0688","cubic feet","Standard-Size","3.61","0.0","0.0133","2022-10","2.4","USD","0.032","--","N","N","0.5646925747311828","FBA_NEW_SELECTION:0.5647","0.0"
"B0BC8YQDHF","X003DL1VHZ","365Home 2-Pack Vegetable Green Bean Onion Pepper Cutter Slicer Frencher Shredder, 3-in-1 Multifunctional Fruit Vegetable Apple Cucumber Tomato Carrot Potato Peeler with Rotating Head","CLT4","US","4.96","4.02","2.68","inches","0.2","pounds","0.0309","cubic feet","Standard-Size","1.81","0.0","0.006","2022-10","2.4","USD","0.0144","--","N","N","0.11970666666666663","FBA_NEW_SELECTION:0.1197","0.0"
"B0BC8XM5TQ","X003DL1VI9","365Home 2-Pack Fruit Vegetable Peeler with Container, Veggie Apple Cucumber Carrot Potato Peeler Hand, Green Bean Onion Pepper Cutter Slicer Frencher Shredder","CLT4","US","6.77","5.87","2.36","inches","0.26","pounds","0.0543","cubic feet","Standard-Size","1.81","0.0","0.0105","2022-10","2.4","USD","0.0252","--","N","N","0.21009445340501787","FBA_NEW_SELECTION:0.2101","0.0"
"B0BC81ZZS8","X003DL1W0L","365Home 2-Pack Multifunctional Vegetable Chopper Dicing & Slitting, Veggie Peeler Chopper Dicer with Container, Cucumber Carrot Potato Onion Chopper Peeler Dicer Slicer Cutter Tool","CLT4","US","6.1","4.37","4.37","inches","0.73","pounds","0.0674","cubic feet","Standard-Size","1.9","0.0","0.037","2022-10","2.4","USD","0.0887","--","N","N","0.20354625940860216","FBA_NEW_SELECTION:0.2035","0.1"
"B0BC8WZ3YB","X003DL3PLF","365Home Multifunction Vegetable Bean Slicer Cutter Dicer Knife, Long French Bean Shredder Grater, Vegetable 3 In 1 Peeler With Storage, Kitchen Hand Tool","CLT4","US","5.83","3.39","2.24","inches","0.15","pounds","0.0256","cubic feet","Standard-Size","0.9","0.0","0.0033","2022-10","2.4","USD","0.0079","--","N","N","0.04760289032258065","FBA_NEW_SELECTION:0.0476","0.0"
"B0BC8YPVZZ","X003DL3W13","365Home Multifunction Vegetable Green Bean Cutter Slicer Frencher Stringer, Green Onion Pepper Slicer Shredder, Veggie Slicer Cutter Shredder Tool","CLT4","US","4.0","2.0","0.6","inches","0.2","pounds","0.0028","cubic feet","Standard-Size","0.9","0.0","4.0E-4","2022-10","2.4","USD","9.0E-4","--","N","N","0.005161290322580645","FBA_NEW_SELECTION:0.0052","0.0"
"B07JD2H5KC","X001X335DX","VNFLY Cute Keychain Lovely Animal Characters, Mini Figure Collection Playset, Plant Pot Craft Dollhouse Decoration, Cake Topper, Cake Decoration (2 x 1.4 inches)","CMH1","US","9.41","5.79","0.94","inches","0.06","pounds","0.0298","cubic feet","Standard-Size","0.71","0.0","0.0202","2022-10","2.4","USD","0.0484","--","N","N","0.0","--","0.03"
"B07R3WYPKD","X0024N0PO3","SNAPY 2-Pack Mini Folding Camping Stool, Lightweight Camp Stool, Portable Folding Camp Chair, Ultralight Camping Chair for BBQ, Camping, Fishing, Travel, Hiking (Silver Grey & Silver Grey)","CMH1","US","12.6","7.5","3.4","inches","1.8","pounds","0.1859","cubic feet","Standard-Size","0.03","0.0","0.006","2022-10","2.4","USD","0.0144","--","N","N","0.0","--","0.0"
"B07SC37NY5","X0026W1D9X","VNFLY Shield Keychain, Cool Gifts for Men, Husband, Boyfriend (Rotative Version)","CMH1","US","4.29","3.31","0.75","inches","0.11","pounds","0.0062","cubic feet","Standard-Size","1.0","0.68","0.002","2022-10","2.4","USD","0.0048","--","N","N","0.0","--","0.0"
"B07RND7Q6Y","X00277ZSBB","VNFLY Shield Keychain, Cool Gifts for Men, Husband, Boyfriend","CMH1","US","2.25","2.05","0.65","inches","0.09","pounds","0.0017","cubic feet","Standard-Size","0.42","0.35","1.0E-4","2022-10","2.4","USD","3.0E-4","--","N","N","0.0","--","0.0"
"B07V279H18","X0028QC9OP","Nidavellir 2-Pack Hammer Keychain Bottle Opener and Glove Keychain Bottle Opener, Beer Gifts Bottle Opener for Men, Husband, Dad, Grandpa, Boyfriend","CMH1","US","4.0","3.7","1.0","inches","0.25","pounds","0.0086","cubic feet","Standard-Size","0.48","0.0","0.0039","2022-10","2.4","USD","0.0093","--","N","N","0.0","--","0.03"
"B07V5FRPQR","X0028QCO2R","VNFLY Glove Keychain Glove Key Ring, Cool Gifts for Men, Husband, Boyfriend","CMH1","US","4.37","1.65","1.34","inches","0.12","pounds","0.0056","cubic feet","Standard-Size","0.42","0.0","0.0023","2022-10","2.4","USD","0.0056","--","N","N","0.0","--","0.0"
"B07XM2WL3W","X002BBZ4MB","Nidavellir 2-Pack Fist Beer Opener and Glove Keychain Bottle Opener, Beer Gifts Bottle Opener for Men, Husband, Dad, Grandpa, Boyfriend","CMH1","US","5.9","3.6","2.6","inches","0.6","pounds","0.032","cubic feet","Standard-Size","0.42","0.0","0.0134","2022-10","2.4","USD","0.0322","--","N","N","0.0","--","0.0"
"B07XX7P9F6","X002BBZPYN","Nidavellir 2-Pack Magnetic Hammer Shaped Beer Opener and Glove Keychain Bottle Opener, Beer Gifts Bottle Opener for Men, Husband, Dad, Grandpa, Boyfriend","CMH1","US","6.46","5.28","2.2","inches","0.35","pounds","0.0434","cubic feet","Standard-Size","0.42","0.0","0.0182","2022-10","2.4","USD","0.0437","--","N","N","0.0","--","0.0"
"B07XX85V64","X002BBZSCH","Nidavellir Fist Beer Opener and Bronze Hammer Keychain Bottle Opener, Beer Gifts Bottle Opener for Men, Husband, Dad, Grandpa, Boyfriend","CMH1","US","5.75","3.46","2.36","inches","0.56","pounds","0.0272","cubic feet","Standard-Size","0.48","0.0","0.0132","2022-10","2.4","USD","0.0316","--","N","N","0.0","--","0.0"
"B07XX87R29","X002BC0MTF","Nidavellir 2-Pack Magnetic Hammer Shaped Beer Opener and Hammer Keychain Bottle Opener, Beer Gifts Bottle Opener for Men, Husband, Dad, Grandpa, Boyfriend","CMH1","US","6.77","4.29","2.05","inches","0.37","pounds","0.0345","cubic feet","Standard-Size","0.42","0.0","0.0144","2022-10","2.4","USD","0.0347","--","N","N","0.0","--","0.0"
"B07XYXCKZ2","X002BER5QL","365Home 2-Pack Our First Home 2022 Keychain Housewarming Gift New Home Gift Realtor Closing Gifts (Our First Home 1)","CMH1","US","3.98","1.89","0.28","inches","0.04","pounds","0.0012","cubic feet","Standard-Size","0.1","0.0","1.0E-4","2022-10","2.4","USD","3.0E-4","--","N","N","0.0","--","0.0"
"B07Y2C5KM3","X002BGVME5","365Home 3-Pack Silver Hammer Keychain Bronze Glove Keychain Silver Axe Keychain, Cool Gifts for Men, Husband, Boyfriend","CMH1","US","5.08","3.31","0.94","inches","0.28","pounds","0.0092","cubic feet","Standard-Size","0.13","0.0","0.0012","2022-10","2.4","USD","0.0028","--","N","N","0.0","--","0.0"
"B07Y8B8RF8","X002BMBDKR","365Home 2-Pack Glove Keychain, Cool Gifts for Men, Husband, Boyfriend","CMH1","US","5.5","1.7","1.6","inches","0.31","pounds","0.0087","cubic feet","Standard-Size","0.42","0.0","0.0036","2022-10","2.4","USD","0.0087","--","N","N","0.0","--","0.0"
"B085L7PY6Z","X002HF85EP","365Home Metal Hammer Keychain Hammer Key Ring, Cool Gifts for Men, Husband, Boyfriend (Silver)","CMH1","US","3.15","1.89","1.02","inches","0.2","pounds","0.0035","cubic feet","Standard-Size","0.06","0.0","2.0E-4","2022-10","2.4","USD","5.0E-4","--","N","N","0.0","--","0.0"
"B08CXG45F4","X002L0EXYR","365Home 2-Pack Hammer Keychain and Axe Keychain, Cool Gifts for Men, Husband, Boyfriend","CMH1","US","5.7","4.6","1.0","inches","0.17","pounds","0.0152","cubic feet","Standard-Size","0.97","0.0","0.0132","2022-10","2.4","USD","0.0317","--","N","N","0.0","--","0.1"
"B08HWTY667","X002NAFPDX","Nidavellir Shield Keychain Bottle Opener, Beer Gifts Bottle Opener for Men, Husband, Dad, Grandpa, Boyfriend (Silver)","CMH1","US","2.0","2.0","0.4","inches","0.05","pounds","9.0E-4","cubic feet","Standard-Size","0.84","0.0","8.0E-4","2022-10","2.4","USD","0.0019","--","N","N","0.0","--","0.0"
"B08HWTQCLL","X002NATMU5","Nidavellir Shield Keychain Bottle Opener, Beer Gifts Bottle Opener for Men, Husband, Dad, Grandpa, Boyfriend (Bronze)","CMH1","US","2.28","1.73","0.55","inches","0.04","pounds","0.0013","cubic feet","Standard-Size","0.42","0.0","5.0E-4","2022-10","2.4","USD","0.0013","--","N","N","0.0","--","0.0"
"B08XWYR7PN","X002TMJW61","365Home Hanging Utensil Holder Hooks Kitchen Utensil Hanger Wall Mount 360 Degrees Rotating Folding Hook Self Adhesive Hook Utensil Rack with 6 Hooks for Kitchen Bathroom Cabinet (1 White)","CMH1","US","5.2","3.58","2.52","inches","0.07","pounds","0.0271","cubic feet","Standard-Size","0.42","0.0","0.0114","2022-10","2.4","USD","0.0273","--","N","N","0.0","--","0.0"
"B08XWYPR76","X002TMOWQB","365Home Hanging Utensil Holder Hooks Kitchen Utensil Hanger Wall Mount 360 Degrees Rotating Folding Hook Self Adhesive Hook Utensil Rack with 6 Hooks for Kitchen Bathroom Cabinet (1 Black)","CMH1","US","4.61","3.58","1.77","inches","0.04","pounds","0.0169","cubic feet","Standard-Size","0.48","0.0","0.0076","2022-10","2.4","USD","0.0183","--","N","N","0.0","--","0.03"
"B08Y5PSHJ9","X002TPQ8ZL","365Home Multifunction Barbecue Meat Skewer Machine BBQ Meat String Device Quick Portable Meat Skewer Box Easy Skewer Tools Kebab Maker BBQ Gadget","CMH1","US","7.4","5.24","1.61","inches","0.24","pounds","0.0361","cubic feet","Standard-Size","1.0","0.0","0.0361","2022-10","2.4","USD","0.0867","--","N","N","0.0","--","0.0"
"B08ZNH5HQP","X002UDI1VV","365Home Hanging Utensil Holder Hooks Kitchen Utensil Hanger Wall Mount 360 Degrees Rotating Folding Hook Self Adhesive Hook Utensil Rack with 6 Hooks for Kitchen Bathroom Cabinet (3 White)","CMH1","US","7.32","4.88","3.23","inches","0.22","pounds","0.0668","cubic feet","Standard-Size","1.0","0.0","0.0668","2022-10","2.4","USD","0.1603","--","N","N","0.0","--","0.0"
"B08ZNH2YZW","X002UDI1W5","365Home Hanging Utensil Holder Hooks Kitchen Utensil Hanger Wall Mount 360 Degrees Rotating Folding Hook Self Adhesive Hook Utensil Rack with 6 Hooks for Kitchen Bathroom Cabinet (2 Black & 2 White)","CMH1","US","7.72","5.28","2.6","inches","0.31","pounds","0.0613","cubic feet","Standard-Size","0.42","0.0","0.0257","2022-10","2.4","USD","0.0617","--","N","N","0.0","--","0.0"
"B08ZNJQ2CN","X002UDIWNX","365Home Hanging Utensil Holder Hooks Kitchen Utensil Hanger Wall Mount 360 Degrees Rotating Folding Hook Self Adhesive Hook Utensil Rack with 6 Hooks for Kitchen Bathroom Cabinet (3 Black)","CMH1","US","8.9","5.24","2.83","inches","0.33","pounds","0.0764","cubic feet","Standard-Size","1.0","0.0","0.0764","2022-10","2.4","USD","0.1833","--","N","N","0.0","--","0.0"
"B08ZNHTDXB","X002UDIWO7","365Home Hanging Utensil Holder Hooks Kitchen Utensil Hanger Wall Mount 360 Degrees Rotating Folding Hook Self Adhesive Hook Utensil Rack with 6 Hooks for Kitchen Bathroom Cabinet (4 Black)","CMH1","US","7.68","5.51","3.03","inches","0.29","pounds","0.0742","cubic feet","Standard-Size","0.42","0.0","0.0311","2022-10","2.4","USD","0.0747","--","N","N","0.0","--","0.0"
"B09LCPZDBY","X0032LHFBH","365Home Bamboo Silverware Organizer Flatware Utensil Caddy Bamboo Utensil Holder Wooden Cutlery Holder with Bamboo Tray for Kitchen Countertop Farmhouse (Forks, Knives, Spoons, Spoons)","CMH1","US","15.16","6.34","4.88","inches","2.05","pounds","0.2714","cubic feet","Standard-Size","1.0","0.0","0.2714","2022-10","2.4","USD","0.6514","--","N","N","0.0","--","0.0"
"B0B42KWPRX","X003A8FB8B","365Home Bowl Cozy Template 3 Sizes, Clear Acrylic Bowl Wrap, Sewing Pattern Templates for Quilting with Needle Set and Manual Instruction","CMH1","US","11.77","11.46","2.05","inches","1.01","pounds","0.16","cubic feet","Standard-Size","10.06","0.0","1.6105","2022-10","2.4","USD","3.8652","--","N","N","0.0","--","0.0"
"B0B42HXW3P","X003A8GAYP","365Home Bowl Cozy Template 3 Sizes, Clear Acrylic Bowl Wrap, Sewing Pattern Templates for Quilting with Needle Set and Manual Instruction","CMH1","US","11.89","11.57","0.63","inches","0.73","pounds","0.0502","cubic feet","Standard-Size","54.74","0.0","2.7407","2022-10","2.4","USD","6.5739","--","N","N","0.0","--","0.1"
"B0BC8THTVM","X003DKUBPT","365Home 2-Pack Multifunctional Vegetable Chopper Dicing & Slitting, Veggie Chopper Dicer With Container, Cucumber Carrot Potato Onion Chopper Green Bean Frencher Cutter Slicer Tool","CMH1","US","6.1","4.37","4.25","inches","0.64","pounds","0.0656","cubic feet","Standard-Size","3.1","0.0","0.0931","2022-10","2.4","USD","0.2233","--","N","N","0.263942517921147","FBA_NEW_SELECTION:0.2639","0.0"
"B0BC82PT7P","X003DKUC8F","365Home 3-Pack Multifunction Vegetable Bean Cutter Slicer Peeler Frencher Stringer, Veggie Green Onion Pepper Slicer Shredder, Cucumber Carrot Potato Onion Chopper Dicer Cutter Tool with Container.","CMH1","US","6.06","4.49","4.37","inches","0.73","pounds","0.0688","cubic feet","Standard-Size","1.55","0.0","0.0178","2022-10","2.4","USD","0.0426","--","N","N","0.2130915376344086","FBA_NEW_SELECTION:0.2131","0.0"
"B0BC8YQDHF","X003DL1VHZ","365Home 2-Pack Vegetable Green Bean Onion Pepper Cutter Slicer Frencher Shredder, 3-in-1 Multifunctional Fruit Vegetable Apple Cucumber Tomato Carrot Potato Peeler with Rotating Head","CMH1","US","4.96","4.02","2.68","inches","0.2","pounds","0.0309","cubic feet","Standard-Size","1.65","0.0","0.008","2022-10","2.4","USD","0.0192","--","N","N","0.10294773333333332","FBA_NEW_SELECTION:0.1029","0.0"
"B0BC8XM5TQ","X003DL1VI9","365Home 2-Pack Fruit Vegetable Peeler with Container, Veggie Apple Cucumber Carrot Potato Peeler Hand, Green Bean Onion Pepper Cutter Slicer Frencher Shredder","CMH1","US","6.77","5.87","2.36","inches","0.26","pounds","0.0543","cubic feet","Standard-Size","0.87","0.0","0.007","2022-10","2.4","USD","0.0168","--","N","N","0.09664344856630823","FBA_NEW_SELECTION:0.0966","0.0"
"B0BC81ZZS8","X003DL1W0L","365Home 2-Pack Multifunctional Vegetable Chopper Dicing & Slitting, Veggie Peeler Chopper Dicer with Container, Cucumber Carrot Potato Onion Chopper Peeler Dicer Slicer Cutter Tool","CMH1","US","6.1","4.37","4.37","inches","0.73","pounds","0.0674","cubic feet","Standard-Size","0.77","0.0","0.0304","2022-10","2.4","USD","0.0731","--","N","N","0.05219134856630824","FBA_NEW_SELECTION:0.0522","0.0"
"B07GLJ2YNF","X001X2JGO1","VNFLY Axe Keychain Hammer Keychain Hammer Key Ring, Cool Gifts for Men, Husband, Boyfriend","CMH4","US","5.59","4.06","0.43","inches","0.07","pounds","0.0056","cubic feet","Standard-Size","3.0","0.0","0.0169","2022-10","2.4","USD","0.0407","--","N","N","0.0","--","0.0"
"B07KX5LWHM","X001YSJJJB","VNFLY 2-Pack Rocket Pens, 4-Color Ballpoint Pen, Fat Pens, Jumbo Pens with Rubber Grip (Silver & Blue)","CMH4","US","6.22","3.9","1.14","inches","0.18","pounds","0.016","cubic feet","Standard-Size","0.45","0.0","0.0067","2022-10","2.4","USD","0.0161","--","N","N","0.0","--","0.03"
"B07KX5V1LC","X001YUO5YX","VNFLY 2-Pack Rocket Pens, 4-Color Ballpoint Pen, Fat Pens, Jumbo Pens with Rubber Grip (Blue)","CMH4","US","5.05","4.0","1.02","inches","0.1","pounds","0.0119","cubic feet","Standard-Size","1.0","0.0","0.0119","2022-10","2.4","USD","0.0286","--","N","N","0.0","--","0.0"
"B07RYPBYPV","X0026HUHVX","VNFLY Magnetic Hammer Shaped Beer Opener, Beer Gifts Bottle Opener for Men, Husband, Dad, Grandpa, Boyfriend (Silver)","CMH4","US","6.69","3.82","2.2","inches","0.35","pounds","0.0325","cubic feet","Standard-Size","11.0","0.0","0.3579","2022-10","2.4","USD","0.859","--","N","N","0.0","--","0.0"
"B07SC37NY5","X0026W1D9X","VNFLY Shield Keychain, Cool Gifts for Men, Husband, Boyfriend (Rotative Version)","CMH4","US","4.29","3.31","0.75","inches","0.11","pounds","0.0062","cubic feet","Standard-Size","0.45","0.35","6.0E-4","2022-10","2.4","USD","0.0014","--","N","N","0.0","--","0.0"
"B07RND7Q6Y","X00277ZSBB","VNFLY Shield Keychain, Cool Gifts for Men, Husband, Boyfriend","CMH4","US","2.25","2.05","0.65","inches","0.09","pounds","0.0017","cubic feet","Standard-Size","0.84","0.65","3.0E-4","2022-10","2.4","USD","8.0E-4","--","N","N","0.0","--","0.0"
"B07V27BG9M","X0028ME04L","Nidavellir 2-Pack Hammer Keychain Bottle Opener, Beer Gifts Bottle Opener for Men, Husband, Dad, Grandpa, Boyfriend (Silver & Bronze)","CMH4","US","4.96","3.43","1.14","inches","0.2","pounds","0.0112","cubic feet","Standard-Size","0.35","0.0","0.004","2022-10","2.4","USD","0.0096","--","N","N","0.0","--","0.0"
"B07V278VJ1","X0028N5BQ1","Nidavellir Hammer Keychain Bottle Opener, Beer Gifts Bottle Opener for Men, Husband, Dad, Grandpa, Boyfriend","CMH4","US","3.2","1.8","0.04","inches","0.5","pounds","1.0E-4","cubic feet","Standard-Size","3.0","0.0","4.0E-4","2022-10","2.4","USD","0.001","--","N","N","0.0","--","0.0"
"B07V279H18","X0028QC9OP","Nidavellir 2-Pack Hammer Keychain Bottle Opener and Glove Keychain Bottle Opener, Beer Gifts Bottle Opener for Men, Husband, Dad, Grandpa, Boyfriend","CMH4","US","4.0","3.7","1.0","inches","0.25","pounds","0.0086","cubic feet","Standard-Size","0.68","0.0","0.0058","2022-10","2.4","USD","0.0139","--","N","N","0.0","--","0.0"
"B07V5FRPQR","X0028QCO2R","VNFLY Glove Keychain Glove Key Ring, Cool Gifts for Men, Husband, Boyfriend","CMH4","US","4.37","1.65","1.34","inches","0.12","pounds","0.0056","cubic feet","Standard-Size","0.42","0.0","0.0023","2022-10","2.4","USD","0.0056","--","N","N","0.0","--","0.0"
"B07XM2WL3W","X002BBZ4MB","Nidavellir 2-Pack Fist Beer Opener and Glove Keychain Bottle Opener, Beer Gifts Bottle Opener for Men, Husband, Dad, Grandpa, Boyfriend","CMH4","US","5.9","3.6","2.6","inches","0.6","pounds","0.032","cubic feet","Standard-Size","0.45","0.0","0.0144","2022-10","2.4","USD","0.0346","--","N","N","0.0","--","0.0"
"B07XX7P9F6","X002BBZPYN","Nidavellir 2-Pack Magnetic Hammer Shaped Beer Opener and Glove Keychain Bottle Opener, Beer Gifts Bottle Opener for Men, Husband, Dad, Grandpa, Boyfriend","CMH4","US","6.46","5.28","2.2","inches","0.35","pounds","0.0434","cubic feet","Standard-Size","3.52","0.0","0.1499","2022-10","2.4","USD","0.3597","--","N","N","0.0","--","0.06"
"B07XX85V64","X002BBZSCH","Nidavellir Fist Beer Opener and Bronze Hammer Keychain Bottle Opener, Beer Gifts Bottle Opener for Men, Husband, Dad, Grandpa, Boyfriend","CMH4","US","5.75","3.46","2.36","inches","0.56","pounds","0.0272","cubic feet","Standard-Size","0.42","0.0","0.0114","2022-10","2.4","USD","0.0274","--","N","N","0.0","--","0.0"
"B07XX7TK7N","X002BC00R9","Nidavellir 2-Pack Fist Beer Opener and Hammer Keychain Bottle Opener, Beer Gifts Bottle Opener for Men, Husband, Dad, Grandpa, Boyfriend","CMH4","US","5.7","2.9","1.6","inches","0.55","pounds","0.0153","cubic feet","Standard-Size","40.03","0.0","0.6127","2022-10","2.4","USD","1.4661","--","N","N","0.0","--","0.0"
"B07XX87R29","X002BC0MTF","Nidavellir 2-Pack Magnetic Hammer Shaped Beer Opener and Hammer Keychain Bottle Opener, Beer Gifts Bottle Opener for Men, Husband, Dad, Grandpa, Boyfriend","CMH4","US","6.77","4.29","2.05","inches","0.37","pounds","0.0345","cubic feet","Standard-Size","0.45","0.0","0.0156","2022-10","2.4","USD","0.0373","--","N","N","0.0","--","0.0"
"B07XYYC3FV","X002BETBI1","365Home 2-Pack New Home New Adventures Keychain Housewarming Gift New Home Gift Realtor Closing Gifts","CMH4","US","3.9","1.85","0.47","inches","0.07","pounds","0.002","cubic feet","Standard-Size","1.61","0.0","0.0032","2022-10","2.4","USD","0.0076","--","N","N","0.0","--","0.0"
"B07Y2C5KM3","X002BGVME5","365Home 3-Pack Silver Hammer Keychain Bronze Glove Keychain Silver Axe Keychain, Cool Gifts for Men, Husband, Boyfriend","CMH4","US","5.08","3.31","0.94","inches","0.28","pounds","0.0092","cubic feet","Standard-Size","0.26","0.0","0.0024","2022-10","2.4","USD","0.0057","--","N","N","0.0","--","0.0"
"B07Y8CDXX7","X002BMAK6F","365Home 3-Pack Bronze Glove Keychain Silver Hammer Keychain Red Glove Keychain, Cool Gifts for Men, Husband, Boyfriend","CMH4","US","5.16","4.65","1.22","inches","0.04","pounds","0.0169","cubic feet","Standard-Size","10.35","0.0","0.1754","2022-10","2.4","USD","0.421","--","N","N","0.0","--","0.0"
"B07Y8B8RF8","X002BMBDKR","365Home 2-Pack Glove Keychain, Cool Gifts for Men, Husband, Boyfriend","CMH4","US","5.5","1.7","1.6","inches","0.31","pounds","0.0087","cubic feet","Standard-Size","0.42","0.0","0.0036","2022-10","2.4","USD","0.0087","--","N","N","0.0","--","0.0"
"B07Y8DR1KJ","X002BMC33N","365Home 3-Pack Silver Axe Keychain Red Glove Keychain Silver Hammer Keychain, Cool Gifts for Men, Husband, Boyfriend","CMH4","US","5.31","3.86","1.14","inches","0.3","pounds","0.0135","cubic feet","Standard-Size","1.16","0.0","0.0157","2022-10","2.4","USD","0.0378","--","N","N","0.0","--","0.0"
